"taskOrder"	"JobNo"	"EmpNo"	"TransDate"	"Hours"
"2668"	"Delta"	"Delta RFS 005"	"592981"	"2018-12"	10
"2669"	"Delta"	"Delta RFS 005"	"592981"	"2019-01"	18
"2670"	"Delta"	"Delta RFS 005"	"593827"	"2018-09"	2
"2671"	"Delta"	"Delta RFS 005"	"593827"	"2018-10"	137.5
"2672"	"Delta"	"Delta RFS 005"	"593827"	"2018-11"	100
"2673"	"Delta"	"Delta RFS 005"	"593827"	"2018-12"	119
"2674"	"Delta"	"Delta RFS 005"	"593827"	"2019-01"	31
"2675"	"Delta"	"Delta RFS 005"	"595674"	"2018-12"	108
"2676"	"Delta"	"Delta RFS 005"	"595674"	"2019-01"	32
"2677"	"Delta"	"Delta RFS 005"	"595823"	"2018-10"	6
"2678"	"Delta"	"Delta RFS 005"	"595823"	"2018-11"	22
"2679"	"Delta"	"Delta RFS 005"	"595823"	"2018-12"	36.5
"2680"	"Delta"	"Delta RFS 005"	"595823"	"2019-01"	26
"2681"	"Delta"	"Delta RFS 005"	"598598"	"2018-11"	20
"2682"	"Delta"	"Delta RFS 005"	"598598"	"2018-12"	25
"2683"	"Delta"	"Delta RFS 005"	"599640"	"2018-10"	134
"2684"	"Delta"	"Delta RFS 005"	"599640"	"2018-11"	135
"2685"	"Delta"	"Delta RFS 005"	"599640"	"2018-12"	126
"2686"	"Delta"	"Delta RFS 005"	"599640"	"2019-01"	24
"2687"	"Delta"	"Delta RFS 005"	"599683"	"2018-10"	19
"2688"	"Delta"	"Delta RFS 005"	"599683"	"2018-11"	25
"2689"	"Delta"	"Delta RFS 005"	"599683"	"2018-12"	24
"2690"	"Delta"	"Delta RFS 005"	"599804"	"2018-09"	40
"2691"	"Delta"	"Delta RFS 005"	"599804"	"2018-10"	172.5
"2692"	"Delta"	"Delta RFS 005"	"599804"	"2018-11"	159
"2693"	"Delta"	"Delta RFS 005"	"599804"	"2018-12"	88.5
"2694"	"Delta"	"Delta RFS 005"	"599804"	"2019-01"	8
"2695"	"Delta"	"Delta RFS 005"	"599961"	"2018-09"	29.25
"2696"	"Delta"	"Delta RFS 005"	"599961"	"2018-10"	39
"2697"	"Delta"	"Delta RFS 005"	"599961"	"2018-11"	38
"2698"	"Delta"	"Delta RFS 005"	"599961"	"2018-12"	138.25
"2699"	"Delta"	"Delta RFS 005"	"599961"	"2019-01"	10
"2700"	"Delta"	"Delta RFS 005"	"599967"	"2018-09"	2
"2701"	"Delta"	"Delta RFS 005"	"599967"	"2018-10"	12
"2702"	"Delta"	"Delta RFS 005"	"599967"	"2018-11"	17
"2703"	"Delta"	"Delta RFS 005"	"599967"	"2018-12"	9
"2704"	"Delta"	"Delta RFS 005"	"600091"	"2018-12"	20
"2705"	"Delta"	"Delta RFS 005"	"600219"	"2018-10"	20
"2706"	"Delta"	"Delta RFS 005"	"600219"	"2018-11"	20
"2707"	"Delta"	"Delta RFS 005"	"600219"	"2018-12"	30
"2708"	"Delta"	"Delta RFS 005"	"600219"	"2019-01"	3
"2709"	"Delta"	"Delta RFS 005"	"600258"	"2018-10"	96
"2710"	"Delta"	"Delta RFS 005"	"600258"	"2018-11"	153
"2711"	"Delta"	"Delta RFS 005"	"600258"	"2018-12"	127
"2712"	"Delta"	"Delta RFS 005"	"600363"	"2018-12"	34.75
"2713"	"Delta"	"Delta RFS 005"	"600367"	"2018-09"	64
"2714"	"Delta"	"Delta RFS 005"	"600367"	"2018-10"	211
"2715"	"Delta"	"Delta RFS 005"	"600367"	"2018-11"	151
"2716"	"Delta"	"Delta RFS 005"	"600367"	"2018-12"	128
"2717"	"Delta"	"Delta RFS 005"	"600367"	"2019-01"	24
"2718"	"Delta"	"Delta RFS 005"	"600451"	"2018-10"	120.5
"2719"	"Delta"	"Delta RFS 005"	"600451"	"2018-11"	160
"2720"	"Delta"	"Delta RFS 005"	"600451"	"2018-12"	102.5
"2721"	"Delta"	"Delta RFS 005"	"600451"	"2019-01"	20
"2722"	"Delta"	"Delta RFS 005"	"600736"	"2018-10"	160.25
"2723"	"Delta"	"Delta RFS 005"	"600736"	"2018-11"	142
"2724"	"Delta"	"Delta RFS 005"	"600736"	"2018-12"	80
"2725"	"Delta"	"Delta RFS 005"	"600736"	"2019-01"	16
"2726"	"Delta"	"Delta RFS 005"	"600939"	"2018-11"	4
"2727"	"Delta"	"Delta RFS 005"	"600939"	"2018-12"	6
"2728"	"Delta"	"Delta RFS 005"	"600958"	"2018-10"	11.5
"2729"	"Delta"	"Delta RFS 005"	"601402"	"2018-11"	61
"2730"	"Delta"	"Delta RFS 005"	"601402"	"2018-12"	57.5
"2731"	"Delta"	"Delta RFS 005"	"601745"	"2018-12"	10
"2732"	"Delta"	"Delta RFS 005"	"601885"	"2018-12"	9.5
"2733"	"Delta"	"Delta RFS 005"	"601885"	"2019-01"	4
"2734"	"Delta"	"Delta RFS 005"	"601926"	"2018-12"	11.75
"2735"	"Delta"	"Delta Task 1"	"20726"	"2018-08"	26.5
"2736"	"Delta"	"Delta Task 1"	"20726"	"2018-09"	66.5
"2737"	"Delta"	"Delta Task 1"	"20726"	"2018-10"	157.25
"2738"	"Delta"	"Delta Task 1"	"20726"	"2018-11"	185.25
"2739"	"Delta"	"Delta Task 1"	"20726"	"2018-12"	121
"2740"	"Delta"	"Delta Task 1"	"20726"	"2019-01"	68.25
"2741"	"Delta"	"Delta Task 1"	"21659"	"2018-08"	115.25
"2742"	"Delta"	"Delta Task 1"	"21659"	"2018-09"	120.25
"2743"	"Delta"	"Delta Task 1"	"21659"	"2018-10"	192.5
"2744"	"Delta"	"Delta Task 1"	"21659"	"2018-11"	80.25
"2745"	"Delta"	"Delta Task 1"	"21659"	"2018-12"	66.5
"2746"	"Delta"	"Delta Task 1"	"21659"	"2019-01"	32
"2747"	"Delta"	"Delta Task 1"	"500296"	"2018-08"	15.25
"2748"	"Delta"	"Delta Task 1"	"500296"	"2018-09"	8.25
"2749"	"Delta"	"Delta Task 1"	"500296"	"2018-10"	22.25
"2750"	"Delta"	"Delta Task 1"	"500296"	"2018-11"	10
"2751"	"Delta"	"Delta Task 1"	"500296"	"2018-12"	9
"2752"	"Delta"	"Delta Task 1"	"500296"	"2019-01"	16.75
"2753"	"Delta"	"Delta Task 1"	"502317"	"2018-08"	40
"2754"	"Delta"	"Delta Task 1"	"502317"	"2018-09"	60
"2755"	"Delta"	"Delta Task 1"	"502317"	"2018-10"	94
"2756"	"Delta"	"Delta Task 1"	"502317"	"2018-11"	40
"2757"	"Delta"	"Delta Task 1"	"502317"	"2018-12"	40
"2758"	"Delta"	"Delta Task 1"	"502317"	"2019-01"	24
"2759"	"Delta"	"Delta Task 1"	"505564"	"2018-10"	11.5
"2760"	"Delta"	"Delta Task 1"	"505684"	"2018-08"	7.5
"2761"	"Delta"	"Delta Task 1"	"505684"	"2018-09"	12.5
"2762"	"Delta"	"Delta Task 1"	"505684"	"2018-10"	12
"2763"	"Delta"	"Delta Task 1"	"505684"	"2018-11"	7
"2764"	"Delta"	"Delta Task 1"	"505684"	"2018-12"	14.5
"2765"	"Delta"	"Delta Task 1"	"505684"	"2019-01"	1
"2766"	"Delta"	"Delta Task 1"	"506573"	"2018-11"	20
"2767"	"Delta"	"Delta Task 1"	"506573"	"2018-12"	71.25
"2768"	"Delta"	"Delta Task 1"	"506573"	"2019-01"	45.5
"2769"	"Delta"	"Delta Task 1"	"510796"	"2018-08"	85.5
"2770"	"Delta"	"Delta Task 1"	"510796"	"2018-09"	160.75
"2771"	"Delta"	"Delta Task 1"	"510796"	"2018-10"	247.75
"2772"	"Delta"	"Delta Task 1"	"510796"	"2018-11"	146.75
"2773"	"Delta"	"Delta Task 1"	"510796"	"2018-12"	121.75
"2774"	"Delta"	"Delta Task 1"	"510796"	"2019-01"	67.25
"2775"	"Delta"	"Delta Task 1"	"511852"	"2018-08"	36
"2776"	"Delta"	"Delta Task 1"	"511852"	"2018-09"	48
"2777"	"Delta"	"Delta Task 1"	"511852"	"2018-10"	49
"2778"	"Delta"	"Delta Task 1"	"511852"	"2018-11"	55
"2779"	"Delta"	"Delta Task 1"	"511852"	"2018-12"	22
"2780"	"Delta"	"Delta Task 1"	"511852"	"2019-01"	11
"2781"	"Delta"	"Delta Task 1"	"512887"	"2018-12"	16
"2782"	"Delta"	"Delta Task 1"	"512887"	"2019-01"	51.25
"2783"	"Delta"	"Delta Task 1"	"514131"	"2018-08"	96.75
"2784"	"Delta"	"Delta Task 1"	"514131"	"2018-09"	175.25
"2785"	"Delta"	"Delta Task 1"	"514131"	"2018-10"	203
"2786"	"Delta"	"Delta Task 1"	"514131"	"2018-11"	176.75
"2787"	"Delta"	"Delta Task 1"	"514131"	"2018-12"	155.75
"2788"	"Delta"	"Delta Task 1"	"514131"	"2019-01"	92
"2789"	"Delta"	"Delta Task 1"	"522544"	"2018-08"	116.25
"2790"	"Delta"	"Delta Task 1"	"522544"	"2018-09"	101.5
"2791"	"Delta"	"Delta Task 1"	"522544"	"2018-10"	167
"2792"	"Delta"	"Delta Task 1"	"522544"	"2018-11"	41
"2793"	"Delta"	"Delta Task 1"	"522544"	"2018-12"	36.5
"2794"	"Delta"	"Delta Task 1"	"522544"	"2019-01"	3.25
"2795"	"Delta"	"Delta Task 1"	"524136"	"2018-08"	72
"2796"	"Delta"	"Delta Task 1"	"524136"	"2018-09"	112
"2797"	"Delta"	"Delta Task 1"	"524136"	"2018-10"	168
"2798"	"Delta"	"Delta Task 1"	"524136"	"2018-11"	160
"2799"	"Delta"	"Delta Task 1"	"524136"	"2018-12"	560
"2800"	"Delta"	"Delta Task 1"	"524136"	"2019-01"	80
"2801"	"Delta"	"Delta Task 1"	"524759"	"2018-10"	11.5
"2802"	"Delta"	"Delta Task 1"	"524759"	"2018-12"	4
"2803"	"Delta"	"Delta Task 1"	"524880"	"2018-08"	32.5
"2804"	"Delta"	"Delta Task 1"	"524880"	"2018-09"	79
"2805"	"Delta"	"Delta Task 1"	"524880"	"2018-10"	194
"2806"	"Delta"	"Delta Task 1"	"524880"	"2018-11"	134
"2807"	"Delta"	"Delta Task 1"	"524880"	"2018-12"	134
"2808"	"Delta"	"Delta Task 1"	"524880"	"2019-01"	91
"2809"	"Delta"	"Delta Task 1"	"527081"	"2018-08"	4.5
"2810"	"Delta"	"Delta Task 1"	"527928"	"2018-08"	58.5
"2811"	"Delta"	"Delta Task 1"	"527928"	"2018-09"	69
"2812"	"Delta"	"Delta Task 1"	"527928"	"2018-10"	126.25
"2813"	"Delta"	"Delta Task 1"	"527928"	"2018-11"	64.25
"2814"	"Delta"	"Delta Task 1"	"527928"	"2018-12"	57.75
"2815"	"Delta"	"Delta Task 1"	"527928"	"2019-01"	42.5
"2816"	"Delta"	"Delta Task 1"	"527970"	"2018-08"	20
"2817"	"Delta"	"Delta Task 1"	"527970"	"2018-09"	15
"2818"	"Delta"	"Delta Task 1"	"527970"	"2018-10"	15
"2819"	"Delta"	"Delta Task 1"	"527970"	"2018-11"	11
"2820"	"Delta"	"Delta Task 1"	"527970"	"2018-12"	13.5
"2821"	"Delta"	"Delta Task 1"	"527970"	"2019-01"	10
"2822"	"Delta"	"Delta Task 1"	"528649"	"2018-08"	0.5
"2823"	"Delta"	"Delta Task 1"	"528649"	"2018-09"	26
"2824"	"Delta"	"Delta Task 1"	"528649"	"2018-10"	44.25
"2825"	"Delta"	"Delta Task 1"	"528649"	"2018-11"	38
"2826"	"Delta"	"Delta Task 1"	"528649"	"2018-12"	25
"2827"	"Delta"	"Delta Task 1"	"528649"	"2019-01"	21
"2828"	"Delta"	"Delta Task 1"	"535831"	"2018-08"	3
"2829"	"Delta"	"Delta Task 1"	"535831"	"2018-09"	64.5
"2830"	"Delta"	"Delta Task 1"	"535831"	"2018-10"	135
"2831"	"Delta"	"Delta Task 1"	"535831"	"2018-11"	72.5
"2832"	"Delta"	"Delta Task 1"	"535831"	"2018-12"	63
"2833"	"Delta"	"Delta Task 1"	"535831"	"2019-01"	24.5
"2834"	"Delta"	"Delta Task 1"	"538920"	"2018-09"	9.5
"2835"	"Delta"	"Delta Task 1"	"538920"	"2018-10"	16
"2836"	"Delta"	"Delta Task 1"	"538920"	"2018-11"	16.25
"2837"	"Delta"	"Delta Task 1"	"538920"	"2018-12"	7.25
"2838"	"Delta"	"Delta Task 1"	"538920"	"2019-01"	3
"2839"	"Delta"	"Delta Task 1"	"539420"	"2018-08"	40
"2840"	"Delta"	"Delta Task 1"	"539420"	"2018-09"	127
"2841"	"Delta"	"Delta Task 1"	"539420"	"2018-10"	162
"2842"	"Delta"	"Delta Task 1"	"539420"	"2018-11"	148
"2843"	"Delta"	"Delta Task 1"	"539420"	"2018-12"	144
"2844"	"Delta"	"Delta Task 1"	"539420"	"2019-01"	85
"2845"	"Delta"	"Delta Task 1"	"540146"	"2018-09"	76
"2846"	"Delta"	"Delta Task 1"	"540146"	"2018-10"	88
"2847"	"Delta"	"Delta Task 1"	"540146"	"2018-11"	76
"2848"	"Delta"	"Delta Task 1"	"540146"	"2018-12"	67
"2849"	"Delta"	"Delta Task 1"	"541513"	"2018-10"	33
"2850"	"Delta"	"Delta Task 1"	"541513"	"2018-11"	62.25
"2851"	"Delta"	"Delta Task 1"	"541513"	"2018-12"	64.25
"2852"	"Delta"	"Delta Task 1"	"541513"	"2019-01"	34
"2853"	"Delta"	"Delta Task 1"	"544818"	"2018-09"	38
"2854"	"Delta"	"Delta Task 1"	"544818"	"2018-10"	68
"2855"	"Delta"	"Delta Task 1"	"544818"	"2018-11"	82
"2856"	"Delta"	"Delta Task 1"	"544818"	"2018-12"	40
"2857"	"Delta"	"Delta Task 1"	"544818"	"2019-01"	19.5
"2858"	"Delta"	"Delta Task 1"	"546073"	"2018-12"	4.5
"2859"	"Delta"	"Delta Task 1"	"546681"	"2018-08"	7
"2860"	"Delta"	"Delta Task 1"	"546681"	"2018-09"	38
"2861"	"Delta"	"Delta Task 1"	"546681"	"2018-10"	99
"2862"	"Delta"	"Delta Task 1"	"550366"	"2018-08"	33.5
"2863"	"Delta"	"Delta Task 1"	"550366"	"2018-09"	87.5
"2864"	"Delta"	"Delta Task 1"	"550366"	"2018-10"	104.5
"2865"	"Delta"	"Delta Task 1"	"550366"	"2018-11"	131
"2866"	"Delta"	"Delta Task 1"	"550366"	"2018-12"	125
"2867"	"Delta"	"Delta Task 1"	"550366"	"2019-01"	91.25
"2868"	"Delta"	"Delta Task 1"	"551594"	"2018-08"	0.5
"2869"	"Delta"	"Delta Task 1"	"551594"	"2018-09"	38
"2870"	"Delta"	"Delta Task 1"	"551594"	"2018-10"	90
"2871"	"Delta"	"Delta Task 1"	"551594"	"2018-11"	40
"2872"	"Delta"	"Delta Task 1"	"551594"	"2018-12"	31.5
"2873"	"Delta"	"Delta Task 1"	"551594"	"2019-01"	28
"2874"	"Delta"	"Delta Task 1"	"552721"	"2018-09"	38
"2875"	"Delta"	"Delta Task 1"	"552721"	"2018-10"	49.5
"2876"	"Delta"	"Delta Task 1"	"552721"	"2018-11"	36.75
"2877"	"Delta"	"Delta Task 1"	"552721"	"2018-12"	43.5
"2878"	"Delta"	"Delta Task 1"	"552721"	"2019-01"	13.75
"2879"	"Delta"	"Delta Task 1"	"555422"	"2018-12"	1.5
"2880"	"Delta"	"Delta Task 1"	"558031"	"2018-08"	96.5
"2881"	"Delta"	"Delta Task 1"	"558031"	"2018-09"	150.5
"2882"	"Delta"	"Delta Task 1"	"558031"	"2018-10"	257
"2883"	"Delta"	"Delta Task 1"	"558031"	"2018-11"	160
"2884"	"Delta"	"Delta Task 1"	"558031"	"2018-12"	136
"2885"	"Delta"	"Delta Task 1"	"558031"	"2019-01"	80
"2886"	"Delta"	"Delta Task 1"	"559026"	"2018-10"	8.5
"2887"	"Delta"	"Delta Task 1"	"559026"	"2018-11"	8
"2888"	"Delta"	"Delta Task 1"	"559026"	"2018-12"	5
"2889"	"Delta"	"Delta Task 1"	"559820"	"2018-09"	14.75
"2890"	"Delta"	"Delta Task 1"	"559820"	"2018-10"	43
"2891"	"Delta"	"Delta Task 1"	"559820"	"2018-11"	1
"2892"	"Delta"	"Delta Task 1"	"559820"	"2018-12"	11
"2893"	"Delta"	"Delta Task 1"	"559820"	"2019-01"	1.25
"2894"	"Delta"	"Delta Task 1"	"561659"	"2018-12"	2.25
"2895"	"Delta"	"Delta Task 1"	"570148"	"2018-11"	16
"2896"	"Delta"	"Delta Task 1"	"570148"	"2018-12"	21
"2897"	"Delta"	"Delta Task 1"	"576513"	"2018-09"	44
"2898"	"Delta"	"Delta Task 1"	"576513"	"2018-10"	66
"2899"	"Delta"	"Delta Task 1"	"576513"	"2018-11"	67
"2900"	"Delta"	"Delta Task 1"	"576513"	"2018-12"	64
"2901"	"Delta"	"Delta Task 1"	"576513"	"2019-01"	39
"2902"	"Delta"	"Delta Task 1"	"579920"	"2018-09"	9
"2903"	"Delta"	"Delta Task 1"	"579920"	"2018-10"	54
"2904"	"Delta"	"Delta Task 1"	"579920"	"2018-11"	25
"2905"	"Delta"	"Delta Task 1"	"579920"	"2018-12"	26
"2906"	"Delta"	"Delta Task 1"	"579920"	"2019-01"	19.25
"2907"	"Delta"	"Delta Task 1"	"580230"	"2018-09"	3
"2908"	"Delta"	"Delta Task 1"	"580230"	"2018-10"	1.5
"2909"	"Delta"	"Delta Task 1"	"581524"	"2018-09"	5
"2910"	"Delta"	"Delta Task 1"	"581658"	"2018-08"	3
"2911"	"Delta"	"Delta Task 1"	"581658"	"2018-09"	19.25
"2912"	"Delta"	"Delta Task 1"	"582339"	"2018-12"	8
"2913"	"Delta"	"Delta Task 1"	"582994"	"2018-08"	12
"2914"	"Delta"	"Delta Task 1"	"582994"	"2018-09"	17.5
"2915"	"Delta"	"Delta Task 1"	"582994"	"2018-10"	59
"2916"	"Delta"	"Delta Task 1"	"582994"	"2018-11"	32
"2917"	"Delta"	"Delta Task 1"	"582994"	"2018-12"	25.5
"2918"	"Delta"	"Delta Task 1"	"582994"	"2019-01"	23.5
"2919"	"Delta"	"Delta Task 1"	"585283"	"2018-08"	157.5
"2920"	"Delta"	"Delta Task 1"	"585283"	"2018-09"	161
"2921"	"Delta"	"Delta Task 1"	"585283"	"2018-10"	199
"2922"	"Delta"	"Delta Task 1"	"585283"	"2018-11"	82.5
"2923"	"Delta"	"Delta Task 1"	"585283"	"2018-12"	75.5
"2924"	"Delta"	"Delta Task 1"	"585283"	"2019-01"	21
"2925"	"Delta"	"Delta Task 1"	"585672"	"2018-09"	12
"2926"	"Delta"	"Delta Task 1"	"585672"	"2018-10"	19
"2927"	"Delta"	"Delta Task 1"	"585672"	"2019-01"	6.5
"2928"	"Delta"	"Delta Task 1"	"585921"	"2018-09"	93
"2929"	"Delta"	"Delta Task 1"	"585921"	"2018-10"	126
"2930"	"Delta"	"Delta Task 1"	"585921"	"2018-11"	40
"2931"	"Delta"	"Delta Task 1"	"585921"	"2018-12"	40
"2932"	"Delta"	"Delta Task 1"	"585921"	"2019-01"	34
"2933"	"Delta"	"Delta Task 1"	"586194"	"2018-10"	3
"2934"	"Delta"	"Delta Task 1"	"586415"	"2018-10"	162
"2935"	"Delta"	"Delta Task 1"	"586415"	"2018-11"	160
"2936"	"Delta"	"Delta Task 1"	"586415"	"2018-12"	129
"2937"	"Delta"	"Delta Task 1"	"586415"	"2019-01"	25.5
"2938"	"Delta"	"Delta Task 1"	"586791"	"2018-09"	17
"2939"	"Delta"	"Delta Task 1"	"586791"	"2018-10"	26.25
"2940"	"Delta"	"Delta Task 1"	"586791"	"2018-11"	24
"2941"	"Delta"	"Delta Task 1"	"586791"	"2018-12"	22.5
"2942"	"Delta"	"Delta Task 1"	"586791"	"2019-01"	10
"2943"	"Delta"	"Delta Task 1"	"587199"	"2018-10"	2.75
"2944"	"Delta"	"Delta Task 1"	"587290"	"2018-08"	51
"2945"	"Delta"	"Delta Task 1"	"587290"	"2018-09"	83.75
"2946"	"Delta"	"Delta Task 1"	"587290"	"2018-10"	91.25
"2947"	"Delta"	"Delta Task 1"	"587290"	"2018-11"	62.25
"2948"	"Delta"	"Delta Task 1"	"587290"	"2018-12"	51.5
"2949"	"Delta"	"Delta Task 1"	"587290"	"2019-01"	39
"2950"	"Delta"	"Delta Task 1"	"587502"	"2018-08"	21
"2951"	"Delta"	"Delta Task 1"	"587502"	"2018-09"	111.5
"2952"	"Delta"	"Delta Task 1"	"587502"	"2018-10"	88
"2953"	"Delta"	"Delta Task 1"	"587502"	"2018-11"	71.75
"2954"	"Delta"	"Delta Task 1"	"587502"	"2018-12"	74.75
"2955"	"Delta"	"Delta Task 1"	"587502"	"2019-01"	47.5
"2956"	"Delta"	"Delta Task 1"	"588657"	"2019-01"	14
"2957"	"Delta"	"Delta Task 1"	"589073"	"2018-08"	2.75
"2958"	"Delta"	"Delta Task 1"	"589073"	"2018-09"	2
"2959"	"Delta"	"Delta Task 1"	"589073"	"2018-10"	13.25
"2960"	"Delta"	"Delta Task 1"	"589073"	"2018-11"	41.5
"2961"	"Delta"	"Delta Task 1"	"589073"	"2018-12"	21.5
"2962"	"Delta"	"Delta Task 1"	"589073"	"2019-01"	1
"2963"	"Delta"	"Delta Task 1"	"589087"	"2018-08"	1.75
"2964"	"Delta"	"Delta Task 1"	"589087"	"2018-09"	8
"2965"	"Delta"	"Delta Task 1"	"589087"	"2018-10"	17
"2966"	"Delta"	"Delta Task 1"	"589661"	"2018-09"	112
"2967"	"Delta"	"Delta Task 1"	"589661"	"2018-10"	167
"2968"	"Delta"	"Delta Task 1"	"589661"	"2018-11"	123.5
"2969"	"Delta"	"Delta Task 1"	"589661"	"2018-12"	153
"2970"	"Delta"	"Delta Task 1"	"589661"	"2019-01"	77.5
"2971"	"Delta"	"Delta Task 1"	"589741"	"2018-08"	1
"2972"	"Delta"	"Delta Task 1"	"589741"	"2018-09"	38
"2973"	"Delta"	"Delta Task 1"	"589741"	"2018-10"	2.5
"2974"	"Delta"	"Delta Task 1"	"590179"	"2018-08"	66.5
"2975"	"Delta"	"Delta Task 1"	"590179"	"2018-09"	126
"2976"	"Delta"	"Delta Task 1"	"590179"	"2018-10"	141
"2977"	"Delta"	"Delta Task 1"	"590363"	"2018-10"	104
"2978"	"Delta"	"Delta Task 1"	"590363"	"2018-11"	152
"2979"	"Delta"	"Delta Task 1"	"590363"	"2018-12"	80
"2980"	"Delta"	"Delta Task 1"	"590363"	"2019-01"	6
"2981"	"Delta"	"Delta Task 1"	"590662"	"2018-11"	25
"2982"	"Delta"	"Delta Task 1"	"590662"	"2018-12"	39
"2983"	"Delta"	"Delta Task 1"	"590662"	"2019-01"	27
"2984"	"Delta"	"Delta Task 1"	"591083"	"2018-08"	21
"2985"	"Delta"	"Delta Task 1"	"591083"	"2018-09"	51
"2986"	"Delta"	"Delta Task 1"	"591083"	"2018-10"	53
"2987"	"Delta"	"Delta Task 1"	"591253"	"2018-12"	25
"2988"	"Delta"	"Delta Task 1"	"591548"	"2018-08"	22.5
"2989"	"Delta"	"Delta Task 1"	"591548"	"2018-09"	152
"2990"	"Delta"	"Delta Task 1"	"591548"	"2018-10"	176
"2991"	"Delta"	"Delta Task 1"	"591548"	"2018-11"	118
"2992"	"Delta"	"Delta Task 1"	"591548"	"2018-12"	105
"2993"	"Delta"	"Delta Task 1"	"591548"	"2019-01"	42
"2994"	"Delta"	"Delta Task 1"	"591974"	"2018-10"	42
"2995"	"Delta"	"Delta Task 1"	"591974"	"2018-11"	7
"2996"	"Delta"	"Delta Task 1"	"592288"	"2018-09"	49.5
"2997"	"Delta"	"Delta Task 1"	"592288"	"2018-10"	71
"2998"	"Delta"	"Delta Task 1"	"592288"	"2018-11"	71
"2999"	"Delta"	"Delta Task 1"	"592288"	"2018-12"	55
"3000"	"Delta"	"Delta Task 1"	"592288"	"2019-01"	19.5
"3001"	"Delta"	"Delta Task 1"	"592541"	"2018-08"	6
"3002"	"Delta"	"Delta Task 1"	"592541"	"2018-10"	4
"3003"	"Delta"	"Delta Task 1"	"592541"	"2018-11"	9
"3004"	"Delta"	"Delta Task 1"	"592541"	"2018-12"	1.5
"3005"	"Delta"	"Delta Task 1"	"592838"	"2018-12"	12
"3006"	"Delta"	"Delta Task 1"	"593286"	"2018-11"	150
"3007"	"Delta"	"Delta Task 1"	"593286"	"2018-12"	121
"3008"	"Delta"	"Delta Task 1"	"593286"	"2019-01"	59
"3009"	"Delta"	"Delta Task 1"	"594348"	"2018-08"	40
"3010"	"Delta"	"Delta Task 1"	"594348"	"2018-09"	70
"3011"	"Delta"	"Delta Task 1"	"595823"	"2018-09"	105
"3012"	"Delta"	"Delta Task 1"	"595823"	"2018-10"	68
"3013"	"Delta"	"Delta Task 1"	"595823"	"2018-11"	17
"3014"	"Delta"	"Delta Task 1"	"595823"	"2018-12"	8
"3015"	"Delta"	"Delta Task 1"	"595845"	"2018-12"	10.5
"3016"	"Delta"	"Delta Task 1"	"598598"	"2019-01"	4
"3017"	"Delta"	"Delta Task 1"	"599683"	"2018-08"	24
"3018"	"Delta"	"Delta Task 1"	"599683"	"2018-09"	151.5
"3019"	"Delta"	"Delta Task 1"	"599683"	"2018-10"	194
"3020"	"Delta"	"Delta Task 1"	"599683"	"2018-11"	82
"3021"	"Delta"	"Delta Task 1"	"599683"	"2018-12"	79
"3022"	"Delta"	"Delta Task 1"	"599683"	"2019-01"	54
"3023"	"Delta"	"Delta Task 1"	"599866"	"2018-10"	41
"3024"	"Delta"	"Delta Task 1"	"599866"	"2018-11"	40
"3025"	"Delta"	"Delta Task 1"	"599866"	"2018-12"	40
"3026"	"Delta"	"Delta Task 1"	"599961"	"2018-09"	80
"3027"	"Delta"	"Delta Task 1"	"599961"	"2018-10"	88
"3028"	"Delta"	"Delta Task 1"	"599961"	"2018-11"	82
"3029"	"Delta"	"Delta Task 1"	"599961"	"2018-12"	330
"3030"	"Delta"	"Delta Task 1"	"599961"	"2019-01"	40
"3031"	"Delta"	"Delta Task 1"	"599967"	"2018-09"	121.75
"3032"	"Delta"	"Delta Task 1"	"599967"	"2018-10"	148.75
"3033"	"Delta"	"Delta Task 1"	"599967"	"2018-11"	80
"3034"	"Delta"	"Delta Task 1"	"599967"	"2018-12"	80.5
"3035"	"Delta"	"Delta Task 1"	"599967"	"2019-01"	22
"3036"	"Delta"	"Delta Task 1"	"600219"	"2018-09"	75
"3037"	"Delta"	"Delta Task 1"	"600219"	"2018-10"	141.5
"3038"	"Delta"	"Delta Task 1"	"600219"	"2018-11"	40
"3039"	"Delta"	"Delta Task 1"	"600219"	"2018-12"	38
"3040"	"Delta"	"Delta Task 1"	"600219"	"2019-01"	22.25
"3041"	"Delta"	"Delta Task 1"	"600363"	"2018-12"	28
"3042"	"Delta"	"Delta Task 1"	"600734"	"2018-10"	64.5
"3043"	"Delta"	"Delta Task 1"	"600734"	"2018-11"	80
"3044"	"Delta"	"Delta Task 1"	"600734"	"2018-12"	64.25
"3045"	"Delta"	"Delta Task 1"	"600734"	"2019-01"	9
"3046"	"Delta"	"Delta Task 1"	"600883"	"2018-10"	112.5
"3047"	"Delta"	"Delta Task 1"	"600883"	"2018-11"	124.75
"3048"	"Delta"	"Delta Task 1"	"600883"	"2018-12"	102.5
"3049"	"Delta"	"Delta Task 1"	"600883"	"2019-01"	83.25
"3050"	"Delta"	"Delta Task 1"	"600939"	"2018-11"	49
"3051"	"Delta"	"Delta Task 1"	"600939"	"2018-12"	29.5
"3052"	"Delta"	"Delta Task 1"	"600958"	"2018-11"	61.75
"3053"	"Delta"	"Delta Task 1"	"601745"	"2018-11"	10
"3054"	"Delta"	"Delta Task 1"	"601745"	"2018-12"	42
"3055"	"Delta"	"Delta Task 1"	"601745"	"2019-01"	23
"3056"	"Delta"	"Delta Task 1"	"601838"	"2018-11"	10
