"lineID"	"empID"	"hours"	"taskOrder"	"task"	"month"
"2211"	"B.Y1.Task.2.LB.DEF.B.43727"	"522544"	"48"	"Bravo"	"Y1.Task.2"	"2019-09"
"2212"	"B.Y1.Task.2.LB.DEF.B.43727"	"590804"	"40"	"Bravo"	"Y1.Task.2"	"2019-09"
"2213"	"B.Y1.Task.2.LB.DEF.B.43727"	"540321"	"160"	"Bravo"	"Y1.Task.2"	"2019-09"
"2214"	"B.Y1.Task.2.LB.DEF.B.43757"	"590934"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2215"	"B.Y1.Task.2.LB.DEF.B.43757"	"524759"	"44"	"Bravo"	"Y1.Task.2"	"2019-10"
"2216"	"B.Y1.Task.2.LB.DEF.B.43757"	"582339"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2217"	"B.Y1.Task.2.LB.DEF.B.43757"	"500296"	"4"	"Bravo"	"Y1.Task.2"	"2019-10"
"2218"	"B.Y1.Task.2.LB.DEF.B.43757"	"592838"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2219"	"B.Y1.Task.2.LB.DEF.B.43757"	"599940"	"18"	"Bravo"	"Y1.Task.2"	"2019-10"
"2220"	"B.Y1.Task.2.LB.DEF.B.43757"	"531727"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2221"	"B.Y1.Task.2.LB.DEF.B.43757"	"596172"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2222"	"B.Y1.Task.2.LB.DEF.B.43757"	"600979"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2223"	"B.Y1.Task.2.LB.DEF.B.43757"	"514390"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2224"	"B.Y1.Task.2.LB.DEF.B.43757"	"599480"	"177"	"Bravo"	"Y1.Task.2"	"2019-10"
"2225"	"B.Y1.Task.2.LB.DEF.B.43757"	"560435"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2226"	"B.Y1.Task.2.LB.DEF.B.43757"	"574421"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2227"	"B.Y1.Task.2.LB.DEF.B.43757"	"601550"	"19"	"Bravo"	"Y1.Task.2"	"2019-10"
"2228"	"B.Y1.Task.2.LB.DEF.B.43757"	"543684"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2229"	"B.Y1.Task.2.LB.DEF.B.43757"	"600115"	"44"	"Bravo"	"Y1.Task.2"	"2019-10"
"2230"	"B.Y1.Task.2.LB.DEF.B.43757"	"581524"	"19"	"Bravo"	"Y1.Task.2"	"2019-10"
"2231"	"B.Y1.Task.2.LB.DEF.B.43757"	"582803"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2232"	"B.Y1.Task.2.LB.DEF.B.43757"	"546724"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2233"	"B.Y1.Task.2.LB.DEF.B.43757"	"527970"	"17"	"Bravo"	"Y1.Task.2"	"2019-10"
"2234"	"B.Y1.Task.2.LB.DEF.B.43757"	"B-TBD-T2-602715"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2235"	"B.Y1.Task.2.LB.DEF.B.43757"	"600262"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2236"	"B.Y1.Task.2.LB.DEF.B.43757"	"523279"	"114"	"Bravo"	"Y1.Task.2"	"2019-10"
"2237"	"B.Y1.Task.2.LB.DEF.B.43757"	"589087"	"44"	"Bravo"	"Y1.Task.2"	"2019-10"
"2238"	"B.Y1.Task.2.LB.DEF.B.43757"	"591080"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2239"	"B.Y1.Task.2.LB.DEF.B.43757"	"600958"	"26"	"Bravo"	"Y1.Task.2"	"2019-10"
"2240"	"B.Y1.Task.2.LB.DEF.B.43757"	"600772"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2241"	"B.Y1.Task.2.LB.DEF.B.43757"	"561418"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2242"	"B.Y1.Task.2.LB.DEF.B.43757"	"589666"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2243"	"B.Y1.Task.2.LB.DEF.B.43757"	"602109"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2244"	"B.Y1.Task.2.LB.DEF.B.43757"	"601567"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2245"	"B.Y1.Task.2.LB.DEF.B.43757"	"581165"	"83"	"Bravo"	"Y1.Task.2"	"2019-10"
"2246"	"B.Y1.Task.2.LB.DEF.B.43757"	"585044"	"130"	"Bravo"	"Y1.Task.2"	"2019-10"
"2247"	"B.Y1.Task.2.LB.DEF.B.43757"	"590146"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2248"	"B.Y1.Task.2.LB.DEF.B.43757"	"566041"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2249"	"B.Y1.Task.2.LB.DEF.B.43757"	"569486"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2250"	"B.Y1.Task.2.LB.DEF.B.43757"	"573435"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2251"	"B.Y1.Task.2.LB.DEF.B.43757"	"592220"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2252"	"B.Y1.Task.2.LB.DEF.B.43757"	"601439"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2253"	"B.Y1.Task.2.LB.DEF.B.43757"	"572349"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2254"	"B.Y1.Task.2.LB.DEF.B.43757"	"555225"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2255"	"B.Y1.Task.2.LB.DEF.B.43757"	"601177"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2256"	"B.Y1.Task.2.LB.DEF.B.43757"	"600731"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2257"	"B.Y1.Task.2.LB.DEF.B.43757"	"599475"	"177"	"Bravo"	"Y1.Task.2"	"2019-10"
"2258"	"B.Y1.Task.2.LB.DEF.B.43757"	"589738"	"43"	"Bravo"	"Y1.Task.2"	"2019-10"
"2259"	"B.Y1.Task.2.LB.DEF.B.43757"	"582041"	"17"	"Bravo"	"Y1.Task.2"	"2019-10"
"2260"	"B.Y1.Task.2.LB.DEF.B.43757"	"520635"	"106"	"Bravo"	"Y1.Task.2"	"2019-10"
"2261"	"B.Y1.Task.2.LB.DEF.B.43757"	"590506"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2262"	"B.Y1.Task.2.LB.DEF.B.43757"	"586349"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2263"	"B.Y1.Task.2.LB.DEF.B.43757"	"544848"	"66"	"Bravo"	"Y1.Task.2"	"2019-10"
"2264"	"B.Y1.Task.2.LB.DEF.B.43757"	"549592"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2265"	"B.Y1.Task.2.LB.DEF.B.43757"	"587515"	"52"	"Bravo"	"Y1.Task.2"	"2019-10"
"2266"	"B.Y1.Task.2.LB.DEF.B.43757"	"582850"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2267"	"B.Y1.Task.2.LB.DEF.B.43757"	"524662"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2268"	"B.Y1.Task.2.LB.DEF.B.43757"	"578765"	"131"	"Bravo"	"Y1.Task.2"	"2019-10"
"2269"	"B.Y1.Task.2.LB.DEF.B.43757"	"600604"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2270"	"B.Y1.Task.2.LB.DEF.B.43757"	"599690"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2271"	"B.Y1.Task.2.LB.DEF.B.43757"	"554288"	"26"	"Bravo"	"Y1.Task.2"	"2019-10"
"2272"	"B.Y1.Task.2.LB.DEF.B.43757"	"589525"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2273"	"B.Y1.Task.2.LB.DEF.B.43757"	"535638"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2274"	"B.Y1.Task.2.LB.DEF.B.43757"	"584034"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2275"	"B.Y1.Task.2.LB.DEF.B.43757"	"559026"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2276"	"B.Y1.Task.2.LB.DEF.B.43757"	"565937"	"106"	"Bravo"	"Y1.Task.2"	"2019-10"
"2277"	"B.Y1.Task.2.LB.DEF.B.43757"	"594822"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2278"	"B.Y1.Task.2.LB.DEF.B.43757"	"589679"	"50"	"Bravo"	"Y1.Task.2"	"2019-10"
"2279"	"B.Y1.Task.2.LB.DEF.B.43757"	"578947"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2280"	"B.Y1.Task.2.LB.DEF.B.43757"	"546073"	"87"	"Bravo"	"Y1.Task.2"	"2019-10"
"2281"	"B.Y1.Task.2.LB.DEF.B.43757"	"595900"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2282"	"B.Y1.Task.2.LB.DEF.B.43757"	"600517"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2283"	"B.Y1.Task.2.LB.DEF.B.43757"	"585923"	"88"	"Bravo"	"Y1.Task.2"	"2019-10"
"2284"	"B.Y1.Task.2.LB.DEF.B.43757"	"602337"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2285"	"B.Y1.Task.2.LB.DEF.B.43757"	"590145"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2286"	"B.Y1.Task.2.LB.DEF.B.43757"	"596696"	"27"	"Bravo"	"Y1.Task.2"	"2019-10"
"2287"	"B.Y1.Task.2.LB.DEF.B.43757"	"595958"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2288"	"B.Y1.Task.2.LB.DEF.B.43757"	"599738"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2289"	"B.Y1.Task.2.LB.DEF.B.43757"	"595592"	"89"	"Bravo"	"Y1.Task.2"	"2019-10"
"2290"	"B.Y1.Task.2.LB.DEF.B.43757"	"599478"	"177"	"Bravo"	"Y1.Task.2"	"2019-10"
"2291"	"B.Y1.Task.2.LB.DEF.B.43757"	"522544"	"53"	"Bravo"	"Y1.Task.2"	"2019-10"
"2292"	"B.Y1.Task.2.LB.DEF.B.43757"	"590804"	"44"	"Bravo"	"Y1.Task.2"	"2019-10"
"2293"	"B.Y1.Task.2.LB.DEF.B.43757"	"540321"	"176"	"Bravo"	"Y1.Task.2"	"2019-10"
"2294"	"B.Y1.Task.2.LB.DEF.B.43788"	"590934"	"152"	"Bravo"	"Y1.Task.2"	"2019-11"
"2295"	"B.Y1.Task.2.LB.DEF.B.43788"	"524759"	"38"	"Bravo"	"Y1.Task.2"	"2019-11"
"2296"	"B.Y1.Task.2.LB.DEF.B.43788"	"582339"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2297"	"B.Y1.Task.2.LB.DEF.B.43788"	"500296"	"4"	"Bravo"	"Y1.Task.2"	"2019-11"
"2298"	"B.Y1.Task.2.LB.DEF.B.43788"	"592838"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2299"	"B.Y1.Task.2.LB.DEF.B.43788"	"599940"	"15"	"Bravo"	"Y1.Task.2"	"2019-11"
"2300"	"B.Y1.Task.2.LB.DEF.B.43788"	"531727"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2301"	"B.Y1.Task.2.LB.DEF.B.43788"	"596172"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2302"	"B.Y1.Task.2.LB.DEF.B.43788"	"600979"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2303"	"B.Y1.Task.2.LB.DEF.B.43788"	"514390"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2304"	"B.Y1.Task.2.LB.DEF.B.43788"	"599480"	"150"	"Bravo"	"Y1.Task.2"	"2019-11"
"2305"	"B.Y1.Task.2.LB.DEF.B.43788"	"560435"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2306"	"B.Y1.Task.2.LB.DEF.B.43788"	"574421"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2307"	"B.Y1.Task.2.LB.DEF.B.43788"	"601550"	"15"	"Bravo"	"Y1.Task.2"	"2019-11"
"2308"	"B.Y1.Task.2.LB.DEF.B.43788"	"543684"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2309"	"B.Y1.Task.2.LB.DEF.B.43788"	"600115"	"39"	"Bravo"	"Y1.Task.2"	"2019-11"
"2310"	"B.Y1.Task.2.LB.DEF.B.43788"	"581524"	"15"	"Bravo"	"Y1.Task.2"	"2019-11"
"2311"	"B.Y1.Task.2.LB.DEF.B.43788"	"582803"	"152"	"Bravo"	"Y1.Task.2"	"2019-11"
"2312"	"B.Y1.Task.2.LB.DEF.B.43788"	"546724"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2313"	"B.Y1.Task.2.LB.DEF.B.43788"	"527970"	"15"	"Bravo"	"Y1.Task.2"	"2019-11"
"2314"	"B.Y1.Task.2.LB.DEF.B.43788"	"B-TBD-T2-602715"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2315"	"B.Y1.Task.2.LB.DEF.B.43788"	"600262"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2316"	"B.Y1.Task.2.LB.DEF.B.43788"	"523279"	"99"	"Bravo"	"Y1.Task.2"	"2019-11"
"2317"	"B.Y1.Task.2.LB.DEF.B.43788"	"589087"	"38"	"Bravo"	"Y1.Task.2"	"2019-11"
"2318"	"B.Y1.Task.2.LB.DEF.B.43788"	"591080"	"77"	"Bravo"	"Y1.Task.2"	"2019-11"
"2319"	"B.Y1.Task.2.LB.DEF.B.43788"	"600958"	"23"	"Bravo"	"Y1.Task.2"	"2019-11"
"2320"	"B.Y1.Task.2.LB.DEF.B.43788"	"600772"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2321"	"B.Y1.Task.2.LB.DEF.B.43788"	"561418"	"152"	"Bravo"	"Y1.Task.2"	"2019-11"
"2322"	"B.Y1.Task.2.LB.DEF.B.43788"	"589666"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2323"	"B.Y1.Task.2.LB.DEF.B.43788"	"602109"	"152"	"Bravo"	"Y1.Task.2"	"2019-11"
"2324"	"B.Y1.Task.2.LB.DEF.B.43788"	"601567"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2325"	"B.Y1.Task.2.LB.DEF.B.43788"	"581165"	"72"	"Bravo"	"Y1.Task.2"	"2019-11"
"2326"	"B.Y1.Task.2.LB.DEF.B.43788"	"585044"	"114"	"Bravo"	"Y1.Task.2"	"2019-11"
"2327"	"B.Y1.Task.2.LB.DEF.B.43788"	"590146"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2328"	"B.Y1.Task.2.LB.DEF.B.43788"	"566041"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2329"	"B.Y1.Task.2.LB.DEF.B.43788"	"569486"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2330"	"B.Y1.Task.2.LB.DEF.B.43788"	"573435"	"150"	"Bravo"	"Y1.Task.2"	"2019-11"
"2331"	"B.Y1.Task.2.LB.DEF.B.43788"	"592220"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2332"	"B.Y1.Task.2.LB.DEF.B.43788"	"601439"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2333"	"B.Y1.Task.2.LB.DEF.B.43788"	"572349"	"152"	"Bravo"	"Y1.Task.2"	"2019-11"
"2334"	"B.Y1.Task.2.LB.DEF.B.43788"	"555225"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2335"	"B.Y1.Task.2.LB.DEF.B.43788"	"601177"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2336"	"B.Y1.Task.2.LB.DEF.B.43788"	"600731"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2337"	"B.Y1.Task.2.LB.DEF.B.43788"	"599475"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2338"	"B.Y1.Task.2.LB.DEF.B.43788"	"589738"	"38"	"Bravo"	"Y1.Task.2"	"2019-11"
"2339"	"B.Y1.Task.2.LB.DEF.B.43788"	"582041"	"15"	"Bravo"	"Y1.Task.2"	"2019-11"
"2340"	"B.Y1.Task.2.LB.DEF.B.43788"	"520635"	"92"	"Bravo"	"Y1.Task.2"	"2019-11"
"2341"	"B.Y1.Task.2.LB.DEF.B.43788"	"590506"	"77"	"Bravo"	"Y1.Task.2"	"2019-11"
"2342"	"B.Y1.Task.2.LB.DEF.B.43788"	"586349"	"152"	"Bravo"	"Y1.Task.2"	"2019-11"
"2343"	"B.Y1.Task.2.LB.DEF.B.43788"	"544848"	"57"	"Bravo"	"Y1.Task.2"	"2019-11"
"2344"	"B.Y1.Task.2.LB.DEF.B.43788"	"549592"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2345"	"B.Y1.Task.2.LB.DEF.B.43788"	"587515"	"47"	"Bravo"	"Y1.Task.2"	"2019-11"
"2346"	"B.Y1.Task.2.LB.DEF.B.43788"	"582850"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2347"	"B.Y1.Task.2.LB.DEF.B.43788"	"524662"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2348"	"B.Y1.Task.2.LB.DEF.B.43788"	"578765"	"114"	"Bravo"	"Y1.Task.2"	"2019-11"
"2349"	"B.Y1.Task.2.LB.DEF.B.43788"	"600604"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2350"	"B.Y1.Task.2.LB.DEF.B.43788"	"599690"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2351"	"B.Y1.Task.2.LB.DEF.B.43788"	"554288"	"22"	"Bravo"	"Y1.Task.2"	"2019-11"
"2352"	"B.Y1.Task.2.LB.DEF.B.43788"	"589525"	"75"	"Bravo"	"Y1.Task.2"	"2019-11"
"2353"	"B.Y1.Task.2.LB.DEF.B.43788"	"535638"	"75"	"Bravo"	"Y1.Task.2"	"2019-11"
"2354"	"B.Y1.Task.2.LB.DEF.B.43788"	"584034"	"77"	"Bravo"	"Y1.Task.2"	"2019-11"
"2355"	"B.Y1.Task.2.LB.DEF.B.43788"	"559026"	"75"	"Bravo"	"Y1.Task.2"	"2019-11"
"2356"	"B.Y1.Task.2.LB.DEF.B.43788"	"565937"	"91"	"Bravo"	"Y1.Task.2"	"2019-11"
"2357"	"B.Y1.Task.2.LB.DEF.B.43788"	"594822"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2358"	"B.Y1.Task.2.LB.DEF.B.43788"	"589679"	"43"	"Bravo"	"Y1.Task.2"	"2019-11"
"2359"	"B.Y1.Task.2.LB.DEF.B.43788"	"578947"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2360"	"B.Y1.Task.2.LB.DEF.B.43788"	"546073"	"77"	"Bravo"	"Y1.Task.2"	"2019-11"
"2361"	"B.Y1.Task.2.LB.DEF.B.43788"	"595900"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2362"	"B.Y1.Task.2.LB.DEF.B.43788"	"600517"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2363"	"B.Y1.Task.2.LB.DEF.B.43788"	"585923"	"77"	"Bravo"	"Y1.Task.2"	"2019-11"
"2364"	"B.Y1.Task.2.LB.DEF.B.43788"	"602337"	"152"	"Bravo"	"Y1.Task.2"	"2019-11"
"2365"	"B.Y1.Task.2.LB.DEF.B.43788"	"590145"	"75"	"Bravo"	"Y1.Task.2"	"2019-11"
"2366"	"B.Y1.Task.2.LB.DEF.B.43788"	"596696"	"23"	"Bravo"	"Y1.Task.2"	"2019-11"
"2367"	"B.Y1.Task.2.LB.DEF.B.43788"	"595958"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2368"	"B.Y1.Task.2.LB.DEF.B.43788"	"599738"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2369"	"B.Y1.Task.2.LB.DEF.B.43788"	"595592"	"76"	"Bravo"	"Y1.Task.2"	"2019-11"
"2370"	"B.Y1.Task.2.LB.DEF.B.43788"	"599478"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2371"	"B.Y1.Task.2.LB.DEF.B.43788"	"522544"	"46"	"Bravo"	"Y1.Task.2"	"2019-11"
"2372"	"B.Y1.Task.2.LB.DEF.B.43788"	"590804"	"38"	"Bravo"	"Y1.Task.2"	"2019-11"
"2373"	"B.Y1.Task.2.LB.DEF.B.43788"	"540321"	"151"	"Bravo"	"Y1.Task.2"	"2019-11"
"2374"	"B.Y1.Task.2.LB.DEF.B.43818"	"590934"	"168"	"Bravo"	"Y1.Task.2"	"2019-12"
"2375"	"B.Y1.Task.2.LB.DEF.B.43818"	"524759"	"42"	"Bravo"	"Y1.Task.2"	"2019-12"
"2376"	"B.Y1.Task.2.LB.DEF.B.43818"	"582339"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2377"	"B.Y1.Task.2.LB.DEF.B.43818"	"500296"	"4"	"Bravo"	"Y1.Task.2"	"2019-12"
"2378"	"B.Y1.Task.2.LB.DEF.B.43818"	"592838"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2379"	"B.Y1.Task.2.LB.DEF.B.43818"	"599940"	"17"	"Bravo"	"Y1.Task.2"	"2019-12"
"2380"	"B.Y1.Task.2.LB.DEF.B.43818"	"531727"	"84"	"Bravo"	"Y1.Task.2"	"2019-12"
"2381"	"B.Y1.Task.2.LB.DEF.B.43818"	"596172"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2382"	"B.Y1.Task.2.LB.DEF.B.43818"	"600979"	"169"	"Bravo"	"Y1.Task.2"	"2019-12"
"2383"	"B.Y1.Task.2.LB.DEF.B.43818"	"514390"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2384"	"B.Y1.Task.2.LB.DEF.B.43818"	"599480"	"168"	"Bravo"	"Y1.Task.2"	"2019-12"
"2385"	"B.Y1.Task.2.LB.DEF.B.43818"	"560435"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2386"	"B.Y1.Task.2.LB.DEF.B.43818"	"574421"	"168"	"Bravo"	"Y1.Task.2"	"2019-12"
"2387"	"B.Y1.Task.2.LB.DEF.B.43818"	"601550"	"17"	"Bravo"	"Y1.Task.2"	"2019-12"
"2388"	"B.Y1.Task.2.LB.DEF.B.43818"	"543684"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
"2389"	"B.Y1.Task.2.LB.DEF.B.43818"	"600115"	"41"	"Bravo"	"Y1.Task.2"	"2019-12"
"2390"	"B.Y1.Task.2.LB.DEF.B.43818"	"581524"	"18"	"Bravo"	"Y1.Task.2"	"2019-12"
"2391"	"B.Y1.Task.2.LB.DEF.B.43818"	"582803"	"168"	"Bravo"	"Y1.Task.2"	"2019-12"
"2392"	"B.Y1.Task.2.LB.DEF.B.43818"	"546724"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2393"	"B.Y1.Task.2.LB.DEF.B.43818"	"527970"	"17"	"Bravo"	"Y1.Task.2"	"2019-12"
"2394"	"B.Y1.Task.2.LB.DEF.B.43818"	"B-TBD-T2-602715"	"84"	"Bravo"	"Y1.Task.2"	"2019-12"
"2395"	"B.Y1.Task.2.LB.DEF.B.43818"	"600262"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
"2396"	"B.Y1.Task.2.LB.DEF.B.43818"	"523279"	"110"	"Bravo"	"Y1.Task.2"	"2019-12"
"2397"	"B.Y1.Task.2.LB.DEF.B.43818"	"589087"	"42"	"Bravo"	"Y1.Task.2"	"2019-12"
"2398"	"B.Y1.Task.2.LB.DEF.B.43818"	"591080"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2399"	"B.Y1.Task.2.LB.DEF.B.43818"	"600958"	"25"	"Bravo"	"Y1.Task.2"	"2019-12"
"2400"	"B.Y1.Task.2.LB.DEF.B.43818"	"600772"	"84"	"Bravo"	"Y1.Task.2"	"2019-12"
"2401"	"B.Y1.Task.2.LB.DEF.B.43818"	"561418"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
"2402"	"B.Y1.Task.2.LB.DEF.B.43818"	"589666"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2403"	"B.Y1.Task.2.LB.DEF.B.43818"	"602109"	"168"	"Bravo"	"Y1.Task.2"	"2019-12"
"2404"	"B.Y1.Task.2.LB.DEF.B.43818"	"601567"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
"2405"	"B.Y1.Task.2.LB.DEF.B.43818"	"581165"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2406"	"B.Y1.Task.2.LB.DEF.B.43818"	"585044"	"126"	"Bravo"	"Y1.Task.2"	"2019-12"
"2407"	"B.Y1.Task.2.LB.DEF.B.43818"	"590146"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2408"	"B.Y1.Task.2.LB.DEF.B.43818"	"566041"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2409"	"B.Y1.Task.2.LB.DEF.B.43818"	"569486"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
"2410"	"B.Y1.Task.2.LB.DEF.B.43818"	"573435"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
"2411"	"B.Y1.Task.2.LB.DEF.B.43818"	"592220"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2412"	"B.Y1.Task.2.LB.DEF.B.43818"	"601439"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2413"	"B.Y1.Task.2.LB.DEF.B.43818"	"572349"	"168"	"Bravo"	"Y1.Task.2"	"2019-12"
"2414"	"B.Y1.Task.2.LB.DEF.B.43818"	"555225"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2415"	"B.Y1.Task.2.LB.DEF.B.43818"	"601177"	"84"	"Bravo"	"Y1.Task.2"	"2019-12"
"2416"	"B.Y1.Task.2.LB.DEF.B.43818"	"600731"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2417"	"B.Y1.Task.2.LB.DEF.B.43818"	"599475"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
"2418"	"B.Y1.Task.2.LB.DEF.B.43818"	"589738"	"41"	"Bravo"	"Y1.Task.2"	"2019-12"
"2419"	"B.Y1.Task.2.LB.DEF.B.43818"	"582041"	"17"	"Bravo"	"Y1.Task.2"	"2019-12"
"2420"	"B.Y1.Task.2.LB.DEF.B.43818"	"520635"	"100"	"Bravo"	"Y1.Task.2"	"2019-12"
"2421"	"B.Y1.Task.2.LB.DEF.B.43818"	"590506"	"88"	"Bravo"	"Y1.Task.2"	"2019-12"
"2422"	"B.Y1.Task.2.LB.DEF.B.43818"	"586349"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
"2423"	"B.Y1.Task.2.LB.DEF.B.43818"	"544848"	"63"	"Bravo"	"Y1.Task.2"	"2019-12"
"2424"	"B.Y1.Task.2.LB.DEF.B.43818"	"549592"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
"2425"	"B.Y1.Task.2.LB.DEF.B.43818"	"587515"	"51"	"Bravo"	"Y1.Task.2"	"2019-12"
"2426"	"B.Y1.Task.2.LB.DEF.B.43818"	"582850"	"169"	"Bravo"	"Y1.Task.2"	"2019-12"
"2427"	"B.Y1.Task.2.LB.DEF.B.43818"	"524662"	"80"	"Bravo"	"Y1.Task.2"	"2019-12"
